cluster	member	super_RMSD	aligned_atoms	notes
YP_010356615.1	YP_009843609.1	5.059	1464	
YP_010356615.1	YP_009843708.1	6.735	1671	
YP_010356615.1	YP_009843933.1	5.628	1607	
YP_010356615.1	YP_009844052.1	5.47	1805	
YP_010356615.1	YP_009844275.1	5.629	1607	
YP_010356615.1	YP_009844617.1	6.746	1639	
YP_010356615.1	YP_009844827.1	5.869	1571	
YP_010356615.1	YP_009845121.1	5.899	1678	
YP_010356615.1	YP_009845371.1	3.18	1613	
YP_010356615.1	YP_009845441.1	3.92	1604	
YP_010356615.1	YP_009845808.1	6.308	1655	
YP_010356615.1	YP_009845853.1	5.724	1599	
YP_010356615.1	YP_009845939.1	5.665	1606	
YP_010356615.1	YP_009846027.1	4.675	1423	
YP_010356615.1	YP_009846224.1	7.34	1666	
YP_010356615.1	YP_009846440.1	7.332	1665	
YP_010356615.1	YP_009846677.1	6.729	1364	
YP_010356615.1	YP_009846908.1	6.696	1551	
YP_010356615.1	YP_009847949.1	5.319	1628	
YP_010356615.1	YP_009848011.1	3.183	1613	
YP_010356615.1	YP_009848217.1	4.622	1389	
YP_010356615.1	YP_009848292.1	4.38	1385	
YP_010356615.1	YP_009848393.1	4.218	1318	
YP_010356615.1	YP_009848609.1	3.176	1612	
YP_010356615.1	YP_009848728.1	3.097	1578	
YP_010356615.1	YP_009848759.1	5.288	1624	
YP_010356615.1	YP_009848928.1	5.265	1507	
YP_010356615.1	YP_009849042.1	5.306	1627	
YP_010356615.1	YP_009849453.1	5.076	1461	
YP_010356615.1	YP_009849681.1	3.041	1629	
YP_010356615.1	YP_009849826.1	3.106	1598	
YP_010356615.1	YP_009849861.1	5.938	1742	
YP_010356615.1	YP_009850005.1	4.175	1440	
YP_010356615.1	YP_009850526.1	6.697	1708	
YP_010356615.1	YP_009850635.1	6.177	1796	
YP_010356615.1	YP_009850713.1	7.332	1781	
YP_010356615.1	YP_009851030.1	6.826	1730	
YP_010356615.1	YP_009851062.1	7.386	1788	
YP_010356615.1	YP_009851416.1	5.644	1392	
YP_010356615.1	YP_009851465.1	6.21	1772	
YP_010356615.1	YP_009851621.1	5.761	1547	
YP_010356615.1	YP_009852065.1	3.178	1613	
YP_010356615.1	YP_009852122.1	5.18	1426	
YP_010356615.1	YP_009852339.1	3.182	1613	
YP_010356615.1	YP_009852768.1	4.605	1445	
YP_010356615.1	YP_009852851.1	5.147	1448	
YP_010356615.1	YP_009853078.1	3.022	1600	
YP_010356615.1	YP_009853233.1	3.18	1613	
YP_010356615.1	YP_009853255.1	4.37	1384	
YP_010356615.1	YP_009853583.1	5.088	1476	
YP_010356615.1	YP_009853678.1	5.052	1463	
YP_010356615.1	YP_009853882.1	5.052	1463	
YP_010356615.1	YP_009854226.1	6.131	1744	
YP_010356615.1	YP_009854349.1	6.305	1613	
YP_010356615.1	YP_009854505.1	6.489	1610	
YP_010356615.1	YP_009854558.1	6.495	1611	
YP_010356615.1	YP_009854632.1	2.283	1722	
YP_010356615.1	YP_009854708.1	2.241	1712	
YP_010356615.1	YP_009854778.1	2.29	1724	
YP_010356615.1	YP_009854818.1	5.175	1394	
YP_010356615.1	YP_009854908.1	2.285	1722	
YP_010356615.1	YP_009854981.1	2.283	1722	
YP_010356615.1	YP_009855048.1	2.293	1723	
YP_010356615.1	YP_009855116.1	2.289	1722	
YP_010356615.1	YP_009855190.1	2.283	1722	
YP_010356615.1	YP_009855263.1	2.283	1722	
YP_010356615.1	YP_009855335.1	2.18	1655	
YP_010356615.1	YP_009855402.1	2.253	1697	
YP_010356615.1	YP_009855531.1	2.296	1724	
YP_010356615.1	YP_009855602.1	6.932	1729	
YP_010356615.1	YP_009855686.1	8.134	1829	
YP_010356615.1	YP_009855843.1	4.007	1476	
YP_010356615.1	YP_009856181.1	7.204	1790	
YP_010356615.1	YP_009856189.1	6.882	1511	
YP_010356615.1	YP_009856298.1	4.962	1436	
YP_010356615.1	YP_009856546.1	3.21	1576	
YP_010356615.1	YP_009856720.1	3.057	1632	
YP_010356615.1	YP_009856964.1	3.134	1633	
YP_010356615.1	YP_009857015.1	3.03	1595	
YP_010356615.1	YP_009857190.1	3.095	1593	
YP_010356615.1	YP_009857372.1	5.675	1242	
YP_010356615.1	YP_009857761.1	3.135	1633	
YP_010356615.1	YP_009857911.1	3.199	1617	
YP_010356615.1	YP_009858075.1	3.18	1613	
YP_010356615.1	YP_009858238.1	3.182	1613	
YP_010356615.1	YP_009858401.1	3.218	1556	
YP_010356615.1	YP_009858566.1	3.18	1613	
YP_010356615.1	YP_009858730.1	3.183	1614	
YP_010356615.1	YP_009858905.1	3.177	1612	
YP_010356615.1	YP_009859121.1	6.442	1638	
YP_010356615.1	YP_009859383.1	6.95	1716	
YP_010356615.1	YP_009859428.1	5.675	1473	
YP_010356615.1	YP_009860149.1	5.273	1698	
YP_010356615.1	YP_009873982.1	6.915	1500	
YP_010356615.1	YP_009874087.1	6.452	1396	
YP_010356615.1	YP_009874136.1	6.433	1391	
YP_010356615.1	YP_009874189.1	6.33	1339	
YP_010356615.1	YP_009874250.1	6.395	1357	
YP_010356615.1	YP_009874386.1	6.458	1342	
YP_010356615.1	YP_009874438.1	6.441	1351	
YP_010356615.1	YP_009874493.1	8.628	1485	
YP_010356615.1	YP_009874547.1	8.548	1493	
YP_010356615.1	YP_009874596.1	6.849	1367	
YP_010356615.1	YP_009874649.1	6.569	1369	
YP_010356615.1	YP_009874702.1	6.142	1363	
YP_010356615.1	YP_009874755.1	8.756	1470	
YP_010356615.1	YP_009874813.1	8.753	1432	
YP_010356615.1	YP_009874868.1	8.753	1432	
YP_010356615.1	YP_009874922.1	6.36	1323	
YP_010356615.1	YP_009874980.1	6.666	1368	
YP_010356615.1	YP_009875039.1	6.581	1369	
YP_010356615.1	YP_009875092.1	8.758	1426	
YP_010356615.1	YP_009875149.1	8.659	1461	
YP_010356615.1	YP_009875208.1	8.619	1490	
YP_010356615.1	YP_009875262.1	8.753	1432	
YP_010356615.1	YP_009875324.1	8.769	1513	
YP_010356615.1	YP_009875380.1	8.533	1463	
YP_010356615.1	YP_009875429.1	9.708	1504	
YP_010356615.1	YP_009875637.1	8.709	1434	
YP_010356615.1	YP_009875693.1	7.044	1357	
YP_010356615.1	YP_009875751.1	8.53	1485	
YP_010356615.1	YP_009875804.1	7.195	1348	
YP_010356615.1	YP_009875861.1	6.419	1349	
YP_010356615.1	YP_009875982.1	6.478	1720	
YP_010356615.1	YP_009876484.1	6.478	1720	
YP_010356615.1	YP_009876750.1	8.409	1730	
YP_010356615.1	YP_009877020.1	5.828	1688	
YP_010356615.1	YP_009877125.1	3.121	1241	
YP_010356615.1	YP_009877168.1	2.805	1186	
YP_010356615.1	YP_009877212.1	2.825	1220	
YP_010356615.1	YP_009877256.1	2.993	1262	
YP_010356615.1	YP_009877299.1	3.005	1215	
YP_010356615.1	YP_009877343.1	2.808	1214	
YP_010356615.1	YP_009877391.1	2.58	1104	
YP_010356615.1	YP_009877590.1	2.642	1144	
YP_010356615.1	YP_009877753.1	6.523	1727	
YP_010356615.1	YP_009877817.1	6.462	1381	
YP_010356615.1	YP_009877876.1	9.679	1504	
YP_010356615.1	YP_009877924.1	8.618	1464	
YP_010356615.1	YP_009877980.1	6.702	1367	
YP_010356615.1	YP_009878031.1	8.413	1507	
YP_010356615.1	YP_009878086.1	6.016	1334	
YP_010356615.1	YP_009878146.1	6.383	1388	
YP_010356615.1	YP_009878200.1	9.041	1486	
YP_010356615.1	YP_009878261.1	8.337	1478	
YP_010356615.1	YP_009878318.1	6.471	1408	
YP_010356615.1	YP_009878366.1	9.215	1454	
YP_010356615.1	YP_009878419.1	9.431	1479	
YP_010356615.1	YP_009878472.1	8.901	1478	
YP_010356615.1	YP_009878523.1	6.382	1335	
YP_010356615.1	YP_009878568.1	9.825	1621	
YP_010356615.1	YP_009878622.1	6.573	1400	
YP_010356615.1	YP_009878675.1	7.728	1372	
YP_010356615.1	YP_009878729.1	7.859	1469	
YP_010356615.1	YP_009878777.1	8.994	1483	
YP_010356615.1	YP_009878826.1	6.212	1339	
YP_010356615.1	YP_009878878.1	6.212	1339	
YP_010356615.1	YP_009878932.1	6.334	1330	
YP_010356615.1	YP_009878986.1	6.351	1331	
YP_010356615.1	YP_009879041.1	6.212	1339	
YP_010356615.1	YP_009879095.1	6.212	1339	
YP_010356615.1	YP_009879148.1	6.334	1330	
YP_010356615.1	YP_009879201.1	6.472	1342	
YP_010356615.1	YP_009879256.1	8.575	1448	
YP_010356615.1	YP_009879307.1	8.384	1455	
YP_010356615.1	YP_009879362.1	8.533	1453	
YP_010356615.1	YP_009879568.1	6.17	1643	
YP_010356615.1	YP_009879684.1	6.555	1731	
YP_010356615.1	YP_009879862.1	2.75	1153	
YP_010356615.1	YP_009880090.1	3.297	1174	
YP_010356615.1	YP_009880337.1	6.716	1848	
YP_010356615.1	YP_009880354.1	9.004	1499	
YP_010356615.1	YP_009880715.1	6.371	1745	
YP_010356615.1	YP_009880946.1	6.682	1695	
YP_010356615.1	YP_009881057.1	6.402	1744	
YP_010356615.1	YP_009881257.1	6.554	1734	
YP_010356615.1	YP_009881525.1	5.934	1696	
YP_010356615.1	YP_009881677.1	5.387	1546	
YP_010356615.1	YP_009881795.1	6.165	1646	
YP_010356615.1	YP_009882237.1	6.969	1788	
YP_010356615.1	YP_009882326.1	8.751	1512	
YP_010356615.1	YP_009882380.1	8.72	1429	
YP_010356615.1	YP_009882463.1	3.365	1195	
YP_010356615.1	YP_009882529.1	2.325	1152	
YP_010356615.1	YP_009882564.1	2.511	1212	
YP_010356615.1	YP_009882612.1	2.363	1134	
YP_010356615.1	YP_009882677.1	2.226	1116	
YP_010356615.1	YP_009882710.1	2.118	1114	
YP_010356615.1	YP_009882851.1	5.857	1689	
YP_010356615.1	YP_009883048.1	2.77	1231	
YP_010356615.1	YP_009883273.1	6.559	1732	
YP_010356615.1	YP_009883289.1	2.597	1228	
YP_010356615.1	YP_009883373.1	2.779	1232	
YP_010356615.1	YP_009883476.1	5.722	1615	
YP_010356615.1	YP_009883889.1	4.97	1551	
YP_010356615.1	YP_009883982.1	3.513	1321	
YP_010356615.1	YP_009884112.1	6.324	1685	
YP_010356615.1	YP_009884224.1	4.086	1377	
YP_010356615.1	YP_009884489.1	5.433	1624	
YP_010356615.1	YP_009884748.1	5.743	1618	
YP_010356615.1	YP_009884813.1	2.917	1585	
YP_010356615.1	YP_009884888.1	8.177	1442	
YP_010356615.1	YP_009884934.1	8.747	1449	
YP_010356615.1	YP_009884982.1	8.742	1503	
YP_010356615.1	YP_009885360.1	5.923	1697	
YP_010356615.1	YP_009885437.1	9.159	1428	
YP_010356615.1	YP_009885493.1	6.277	1342	
YP_010356615.1	YP_009885547.1	8.297	1429	
YP_010356615.1	YP_009885593.1	6.457	1397	
YP_010356615.1	YP_009885646.1	6.452	1392	
YP_010356615.1	YP_009885702.1	6.439	1391	
YP_010356615.1	YP_009885765.1	6.431	1390	
YP_010356615.1	YP_009885823.1	6.218	1329	
YP_010356615.1	YP_009885880.1	6.336	1343	
YP_010356615.1	YP_009885926.1	4.848	1503	
YP_010356615.1	YP_009886204.1	5.923	1697	
YP_010356615.1	YP_009886450.1	5.893	1693	
YP_010356615.1	YP_009886700.1	5.893	1693	
YP_010356615.1	YP_009886947.1	5.893	1693	
YP_010356615.1	YP_009887174.1	6.969	1788	
YP_010356615.1	YP_009887269.1	4.172	1491	
YP_010356615.1	YP_009887359.1	6.544	1727	
YP_010356615.1	YP_009887547.1	6.488	1721	
YP_010356615.1	YP_009887729.1	6.161	1642	
YP_010356615.1	YP_009887936.1	6.143	1642	
YP_010356615.1	YP_009888138.1	6.496	1722	
YP_010356615.1	YP_009888343.1	6.488	1721	
YP_010356615.1	YP_009888549.1	6.182	1644	
YP_010356615.1	YP_009888745.1	6.19	1646	
YP_010356615.1	YP_009888955.1	6.161	1642	
YP_010356615.1	YP_009889156.1	6.478	1723	
YP_010356615.1	YP_009889356.1	5.857	1689	
YP_010356615.1	YP_009889808.1	5.899	1694	
YP_010356615.1	YP_009889998.1	6.488	1721	
YP_010356615.1	YP_009900312.1	3.945	1483	
YP_010356615.1	YP_009900419.1	3.718	1442	
YP_010356615.1	YP_009900509.1	3.971	1408	
YP_010356615.1	YP_009900590.1	3.609	1452	
YP_010356615.1	YP_009900847.1	5.955	1626	
YP_010356615.1	YP_009900942.1	6.091	1663	
YP_010356615.1	YP_009900971.1	5.984	1672	
YP_010356615.1	YP_009901078.1	5.841	1631	
YP_010356615.1	YP_009901195.1	6.08	1663	
YP_010356615.1	YP_009901303.1	5.83	1640	
YP_010356615.1	YP_009901343.1	6.048	1666	
YP_010356615.1	YP_009901476.1	5.806	1646	
YP_010356615.1	YP_009901573.1	6.035	1660	
YP_010356615.1	YP_009901687.1	6.063	1670	
YP_010356615.1	YP_009901743.1	5.867	1646	
YP_010356615.1	YP_009901825.1	5.79	1646	
YP_010356615.1	YP_009901917.1	5.811	1646	
YP_010356615.1	YP_009902027.1	5.83	1633	
YP_010356615.1	YP_009902050.1	6.014	1658	
YP_010356615.1	YP_009902139.1	5.807	1649	
YP_010356615.1	YP_009902226.1	5.992	1632	
YP_010356615.1	YP_009902248.1	5.664	1655	
YP_010356615.1	YP_009902318.1	5.511	1656	
YP_010356615.1	YP_009902394.1	6.04	1632	
YP_010356615.1	YP_009902473.1	6.039	1634	
YP_010356615.1	YP_009902561.1	6.069	1634	
YP_010356615.1	YP_009902652.1	6.07	1634	
YP_010356615.1	YP_009902734.1	6.037	1634	
YP_010356615.1	YP_009902858.1	6.05	1638	
YP_010356615.1	YP_009902915.1	6.056	1636	
YP_010356615.1	YP_009902972.1	6.083	1637	
YP_010356615.1	YP_009903035.1	6.076	1638	
YP_010356615.1	YP_009903137.1	6.083	1637	
YP_010356615.1	YP_009903205.1	6.095	1637	
YP_010356615.1	YP_009903229.1	6.089	1637	
YP_010356615.1	YP_009903288.1	6.074	1636	
YP_010356615.1	YP_009903386.1	6.092	1637	
YP_010356615.1	YP_009903463.1	6.055	1637	
YP_010356615.1	YP_009903583.1	6.072	1640	
YP_010356615.1	YP_009903840.1	5.309	1625	
YP_010356615.1	YP_009904182.1	4.501	1592	
YP_010356615.1	YP_009904629.1	4.5	1592	
YP_010356615.1	YP_009904881.1	5.991	1658	
YP_010356615.1	YP_009904929.1	5.895	1646	
YP_010356615.1	YP_009905139.1	7.312	1528	
YP_010356615.1	YP_009905317.1	8.039	1609	
YP_010356615.1	YP_009905511.1	7.144	1543	
YP_010356615.1	YP_009905678.1	7.614	1534	
YP_010356615.1	YP_009907735.1	4.579	1480	
YP_010356615.1	YP_009909090.1	3.125	1485	
YP_010356615.1	YP_009909168.1	3.435	1509	
YP_010356615.1	YP_009909244.1	3.228	1499	
YP_010356615.1	YP_009909399.1	3.228	1499	
YP_010356615.1	YP_009909425.1	5.267	1422	
YP_010356615.1	YP_009909496.1	5.387	1477	
YP_010356615.1	YP_009909568.1	5.322	1424	
YP_010356615.1	YP_009909642.1	5.269	1499	
YP_010356615.1	YP_009909712.1	5.257	1499	
YP_010356615.1	YP_009909769.1	5.252	1499	
YP_010356615.1	YP_009909837.1	5.349	1474	
YP_010356615.1	YP_009909902.1	5.297	1468	
YP_010356615.1	YP_009909975.1	5.317	1472	
YP_010356615.1	YP_009910042.1	5.385	1480	
YP_010356615.1	YP_009910132.1	7.869	1247	
YP_010356615.1	YP_009910167.1	7.582	1226	
YP_010356615.1	YP_009910197.1	7.514	1222	
YP_010356615.1	YP_009910240.1	7.263	1264	
YP_010356615.1	YP_009910276.1	7.276	1264	
YP_010356615.1	YP_009910316.1	7.283	1260	
YP_010356615.1	YP_009910341.1	7.762	1254	
YP_010356615.1	YP_009910384.1	7.309	1272	
YP_010356615.1	YP_009910430.1	8.149	1244	
YP_010356615.1	YP_009910477.1	7.71	1239	
YP_010356615.1	YP_009910524.1	7.71	1239	
YP_010356615.1	YP_009910586.1	8.416	1122	
YP_010356615.1	YP_009910614.1	8.606	1131	
YP_010356615.1	YP_009910641.1	6.437	1212	
YP_010356615.1	YP_009910671.1	7.799	1265	
YP_010356615.1	YP_009910703.1	7.764	1250	
YP_010356615.1	YP_009913672.1	6.253	1812	
YP_010356615.1	YP_009913775.1	6.291	1794	
YP_010356615.1	YP_009913857.1	6.134	1773	
YP_010356615.1	YP_009913992.1	6.262	1791	
YP_010356615.1	YP_009914151.1	6.212	1727	
YP_010356615.1	YP_009914222.1	6.24	1719	
YP_010356615.1	YP_009914309.1	6.435	1798	
YP_010356615.1	YP_009914403.1	6.221	1731	
YP_010356615.1	YP_009948949.1	6.185	1644	
YP_010356615.1	YP_009949211.1	1.831	943	
YP_010356615.1	YP_009949358.1	6.067	1756	
YP_010356615.1	YP_009949471.1	5.193	1644	
YP_010356615.1	YP_009949574.1	6.101	1762	
YP_010356615.1	YP_009949674.1	5.515	1737	
YP_010356615.1	YP_009949767.1	5.515	1684	
YP_010356615.1	YP_009949865.1	7.853	1839	
YP_010356615.1	YP_009949955.1	7.435	1771	
YP_010356615.1	YP_009950062.1	7.5	1811	
YP_010356615.1	YP_009964034.1	5.182	1430	
YP_010356615.1	YP_009964178.1	5.061	1303	
YP_010356615.1	YP_009964336.1	5.048	1302	
YP_010356615.1	YP_009964414.1	5.383	1378	
YP_010356615.1	YP_009964491.1	5.05	1302	
YP_010356615.1	YP_009964571.1	5.055	1303	
YP_010356615.1	YP_009964728.1	5.055	1303	
YP_010356615.1	YP_009964805.1	5.061	1303	
YP_010356615.1	YP_009964887.1	5.312	1403	
YP_010356615.1	YP_009964965.1	5.525	1394	
YP_010356615.1	YP_009965046.1	5.723	1432	
YP_010356615.1	YP_009965126.1	5.04	1398	
YP_010356615.1	YP_009965210.1	5.191	1390	
YP_010356615.1	YP_009965296.1	5.638	1171	
YP_010356615.1	YP_009965933.1	5.92	1659	
YP_010356615.1	YP_009966098.1	3.106	1595	
YP_010356615.1	YP_009966175.1	6.448	1639	
YP_010356615.1	YP_009966626.1	6.366	1711	
YP_010356615.1	YP_009966835.1	6.182	1644	
YP_010356615.1	YP_009967001.1	6.255	1788	
YP_010356615.1	YP_009981812.1	5.376	1530	
YP_010356615.1	YP_009984480.1	8.426	1822	
YP_010356615.1	YP_009984725.1	8.428	1822	
YP_010356615.1	YP_009984910.1	6.544	1717	
YP_010356615.1	YP_009985104.1	5.803	1364	
YP_010356615.1	YP_009985583.1	6.548	1717	
YP_010356615.1	YP_009985619.1	8.445	1824	
YP_010356615.1	YP_009985857.1	6.539	1716	
YP_010356615.1	YP_009986368.1	6.548	1717	
YP_010356615.1	YP_009986538.1	6.548	1717	
YP_010356615.1	YP_009986872.1	6.539	1716	
YP_010356615.1	YP_009987074.1	6.548	1717	
YP_010356615.1	YP_009987326.1	8.484	1811	
YP_010356615.1	YP_009997095.1	4.789	1396	
YP_010356615.1	YP_009997468.1	5.21	1364	
YP_010356615.1	YP_009997537.1	4.419	1350	
YP_010356615.1	YP_009997631.1	4.538	1435	
YP_010356615.1	YP_009997732.1	6.129	1496	
YP_010356615.1	YP_009997773.1	5.754	1468	
YP_010356615.1	YP_009997880.1	4.609	1373	
YP_010356615.1	YP_009997924.1	4.885	1501	
YP_010356615.1	YP_009998007.1	4.683	1407	
YP_010356615.1	YP_009998230.1	6.594	1510	
YP_010356615.1	YP_009998305.1	6.52	1409	
YP_010356615.1	YP_009998378.1	5.565	1344	
YP_010356615.1	YP_009998562.1	5.192	1395	
YP_010356615.1	YP_009999197.1	5.021	1400	
YP_010356615.1	YP_009999276.1	5.034	1402	
YP_010356615.1	YP_009999779.1	6.283	1554	
YP_010356615.1	YP_009999805.1	4.93	1377	
YP_010356615.1	YP_009999878.1	5.253	1406	
YP_010356615.1	YP_009999951.1	5.139	1345	
YP_010356615.1	YP_010000089.1	6.088	1455	
YP_010356615.1	YP_010000105.1	5.919	1465	
YP_010356615.1	YP_010000252.1	5.542	1420	
YP_010356615.1	YP_010001069.1	6.129	1572	
YP_010356615.1	YP_010001140.1	4.867	1387	
YP_010356615.1	YP_010001221.1	4.876	1387	
YP_010356615.1	YP_010001304.1	5.061	1303	
YP_010356615.1	YP_010001394.1	5.252	1602	
YP_010356615.1	YP_010001476.1	5.16	1531	
YP_010356615.1	YP_010001554.1	5.65	1605	
YP_010356615.1	YP_010001638.1	4.914	1611	
YP_010356615.1	YP_010001721.1	5.555	1636	
YP_010356615.1	YP_010001805.1	5.59	1634	
YP_010356615.1	YP_010001890.1	5.587	1634	
YP_010356615.1	YP_010001977.1	5.59	1634	
YP_010356615.1	YP_010002061.1	5.587	1634	
YP_010356615.1	YP_010002147.1	5.592	1634	
YP_010356615.1	YP_010002232.1	5.607	1527	
YP_010356615.1	YP_010002313.1	5.931	1543	
YP_010356615.1	YP_010002401.1	6.433	1557	
YP_010356615.1	YP_010002488.1	5.544	1527	
YP_010356615.1	YP_010002574.1	4.078	1500	
YP_010356615.1	YP_010002673.1	4.052	1521	
YP_010356615.1	YP_010002763.1	6.683	1552	
YP_010356615.1	YP_010002852.1	5.49	1545	
YP_010356615.1	YP_010012380.1	5.475	1706	
YP_010356615.1	YP_010013775.1	6.634	1584	
YP_010356615.1	YP_010037885.1	9.683	1560	
YP_010356615.1	YP_010037904.1	6.827	1480	
YP_010356615.1	YP_010037968.1	8.58	1411	
YP_010356615.1	YP_010038096.1	5.26	1366	
YP_010356615.1	YP_010049611.1	2.859	1590	
YP_010356615.1	YP_010049680.1	3.301	1318	
YP_010356615.1	YP_010049801.1	3.003	1611	
YP_010356615.1	YP_010049862.1	3.278	1628	
YP_010356615.1	YP_010049926.1	3.203	1606	
YP_010356615.1	YP_010049988.1	3.192	1605	
YP_010356615.1	YP_010050049.1	3.207	1607	
YP_010356615.1	YP_010050107.1	3.292	1660	
YP_010356615.1	YP_010050175.1	3.45	1687	
YP_010356615.1	YP_010050234.1	3.301	1625	
YP_010356615.1	YP_010050297.1	3.204	1607	
YP_010356615.1	YP_010050358.1	3.155	1607	
YP_010356615.1	YP_010050417.1	2.884	1576	
YP_010356615.1	YP_010050477.1	2.865	1601	
YP_010356615.1	YP_010050542.1	3.088	1601	
YP_010356615.1	YP_010050626.1	5.299	1517	
YP_010356615.1	YP_010050704.1	4.7	1524	
YP_010356615.1	YP_010050797.1	2.314	1508	
YP_010356615.1	YP_010050878.1	3.135	1586	
YP_010356615.1	YP_010050946.1	3.001	1601	
YP_010356615.1	YP_010051027.1	2.45	1537	
YP_010356615.1	YP_010051099.1	3.037	1554	
YP_010356615.1	YP_010051805.1	2.884	1579	
YP_010356615.1	YP_010051868.1	2.444	1517	
YP_010356615.1	YP_010051940.1	2.441	1516	
YP_010356615.1	YP_010052007.1	2.366	1506	
YP_010356615.1	YP_010052076.1	2.444	1517	
YP_010356615.1	YP_010052141.1	2.44	1515	
YP_010356615.1	YP_010052211.1	2.892	1581	
YP_010356615.1	YP_010052277.1	2.441	1516	
YP_010356615.1	YP_010052347.1	2.892	1581	
YP_010356615.1	YP_010052429.1	5.794	1619	
YP_010356615.1	YP_010052535.1	5.451	1523	
YP_010356615.1	YP_010052584.1	5.624	1748	
YP_010356615.1	YP_010052627.1	5.641	1750	
YP_010356615.1	YP_010052776.1	5.965	1725	
YP_010356615.1	YP_010052814.1	6.139	1691	
YP_010356615.1	YP_010052939.1	5.708	1646	
YP_010356615.1	YP_010053014.1	5.708	1646	
YP_010356615.1	YP_010053107.1	3.598	1521	
YP_010356615.1	YP_010053188.1	5.361	1660	
YP_010356615.1	YP_010053216.1	3.696	1537	
YP_010356615.1	YP_010053291.1	3.566	1501	
YP_010356615.1	YP_010053445.1	3.534	1501	
YP_010356615.1	YP_010053478.1	3.556	1512	
YP_010356615.1	YP_010053591.1	3.59	1521	
YP_010356615.1	YP_010053636.1	5.399	1689	
YP_010356615.1	YP_010053689.1	3.661	1542	
YP_010356615.1	YP_010053831.1	5.399	1634	
YP_010356615.1	YP_010053927.1	3.647	1531	
YP_010356615.1	YP_010054000.1	4.455	1589	
YP_010356615.1	YP_010054031.1	5.262	1669	
YP_010356615.1	YP_010054165.1	4.709	1536	
YP_010356615.1	YP_010054243.1	5.331	1670	
YP_010356615.1	YP_010054326.1	5.343	1657	
YP_010356615.1	YP_010054571.1	5.541	1385	
YP_010356615.1	YP_010054650.1	6.478	1305	
YP_010356615.1	YP_010054722.1	5.713	1285	
YP_010356615.1	YP_010054812.1	4.779	1302	
YP_010356615.1	YP_010054982.1	5.056	1382	
YP_010356615.1	YP_010055060.1	5.095	1341	
YP_010356615.1	YP_010055217.1	4.861	1299	
YP_010356615.1	YP_010055296.1	4.572	1237	
YP_010356615.1	YP_010055375.1	4.806	1296	
YP_010356615.1	YP_010055541.1	6.475	1414	
YP_010356615.1	YP_010055791.1	4.892	1249	
YP_010356615.1	YP_010055873.1	5.143	1325	
YP_010356615.1	YP_010056187.1	5.033	1406	
YP_010356615.1	YP_010056256.1	5.629	1390	
YP_010356615.1	YP_010056792.1	8.802	1897	
YP_010356615.1	YP_010057039.1	9.076	1758	
YP_010356615.1	YP_010057490.1	9.048	1760	
YP_010356615.1	YP_010057726.1	9.087	1773	
YP_010356615.1	YP_010057963.1	9.092	1768	
YP_010356615.1	YP_010058179.1	9.048	1760	
YP_010356615.1	YP_010058410.1	9.206	1752	
YP_010356615.1	YP_010058644.1	9.048	1760	
YP_010356615.1	YP_010058876.1	7.146	1765	
YP_010356615.1	YP_010059037.1	8.764	1780	
YP_010356615.1	YP_010059401.1	6.472	1639	
YP_010356615.1	YP_010059487.1	8.735	1881	
YP_010356615.1	YP_010059735.1	8.389	1793	
YP_010356615.1	YP_010060221.1	6.054	1525	
YP_010356615.1	YP_010060373.1	6.734	1469	
YP_010356615.1	YP_010060805.1	4.783	1371	
YP_010356615.1	YP_010061438.1	5.121	1387	
YP_010356615.1	YP_010061539.1	5.498	1414	
YP_010356615.1	YP_010061620.1	5.301	1369	
YP_010356615.1	YP_010061713.1	5.284	1370	
YP_010356615.1	YP_010061801.1	5.398	1383	
YP_010356615.1	YP_010062243.1	5.136	1434	
YP_010356615.1	YP_010062400.1	6.054	1485	
YP_010356615.1	YP_010063180.1	5.586	1478	
YP_010356615.1	YP_010063266.1	5.243	1441	
YP_010356615.1	YP_010063450.1	5.236	1349	
YP_010356615.1	YP_010063546.1	6.899	1436	
YP_010356615.1	YP_010063726.1	5.384	1402	
YP_010356615.1	YP_010064009.1	6.383	1418	
YP_010356615.1	YP_010064599.1	5.377	1606	
YP_010356615.1	YP_010064661.1	5.495	1616	
YP_010356615.1	YP_010064784.1	6.08	1656	
YP_010356615.1	YP_010064884.1	6.06	1666	
YP_010356615.1	YP_010064904.1	5.792	1637	
YP_010356615.1	YP_010065229.1	7.296	1590	
YP_010356615.1	YP_010065538.1	5.264	1569	
YP_010356615.1	YP_010065812.1	5.299	1574	
YP_010356615.1	YP_010065966.1	7.263	1586	
YP_010356615.1	YP_010066365.1	5.234	1563	
YP_010356615.1	YP_010066485.1	5.246	1614	
YP_010356615.1	YP_010066824.1	5.271	1571	
YP_010356615.1	YP_010067050.1	5.228	1613	
YP_010356615.1	YP_010067314.1	5.284	1619	
YP_010356615.1	YP_010067585.1	5.23	1614	
YP_010356615.1	YP_010067849.1	5.26	1615	
YP_010356615.1	YP_010068077.1	5.252	1568	
YP_010356615.1	YP_010068403.1	5.232	1563	
YP_010356615.1	YP_010068659.1	7.318	1589	
YP_010356615.1	YP_010068973.1	7.34	1648	
YP_010356615.1	YP_010069191.1	5.238	1615	
YP_010356615.1	YP_010069462.1	5.225	1615	
YP_010356615.1	YP_010069728.1	5.26	1615	
YP_010356615.1	YP_010069997.1	5.27	1617	
YP_010356615.1	YP_010070271.1	5.23	1614	
