cluster	member	super_RMSD	aligned_atoms	notes
YP_009191817.1	YP_007007269.1	2.63	461	
YP_009191817.1	YP_007007283.1	2.867	1335	
YP_009191817.1	YP_007010267.1	2.972	253	
YP_009191817.1	YP_007010269.1	3.277	1423	
YP_009191817.1	YP_007010530.1	8.463	2126	
YP_009191817.1	YP_007010654.1	3.979	2240	
YP_009191817.1	YP_007010716.1	5.761	651	
YP_009191817.1	YP_007010719.1	2.979	1343	
YP_009191817.1	YP_007111555.1	4.035	2248	
YP_009191817.1	YP_007111907.1	2.542	1392	
YP_009191817.1	YP_007112940.1	4.902	846	
YP_009191817.1	YP_007112962.1	3.185	1335	
YP_009191817.1	YP_007235868.1	7.621	270	
YP_009191817.1	YP_007235873.1	2.334	1159	
YP_009191817.1	YP_007236500.1	3.774	2524	
YP_009191817.1	YP_007236917.1	4.526	2545	
YP_009191817.1	YP_007237090.1	2.466	1122	
YP_009191817.1	YP_007237628.1	1.691	1032	
YP_009191817.1	YP_007237629.1	10.11	634	
YP_009191817.1	YP_007237985.1	2.388	1176	
YP_009191817.1	YP_007348558.1	5.897	2548	
YP_009191817.1	YP_007348664.1	5.704	662	
YP_009191817.1	YP_007348673.1	2.548	1291	
YP_009191817.1	YP_007349133.1	4.027	1156	
YP_009191817.1	YP_007349371.1	2.824	1156	
YP_009191817.1	YP_007379008.1	6.247	683	
YP_009191817.1	YP_007500988.2	2.558	2059	
YP_009191817.1	YP_007501067.1	4.759	601	
YP_009191817.1	YP_007517426.1	1.75	1170	
YP_009191817.1	YP_007517502.1	1.749	1196	
YP_009191817.1	YP_007517582.1	1.728	1193	
YP_009191817.1	YP_007517656.1	1.69	1153	
YP_009191817.1	YP_007517775.1	1.77	2658	
YP_009191817.1	YP_007517823.1	2.611	2718	
YP_009191817.1	YP_007673069.1	2.558	1358	
YP_009191817.1	YP_007673416.1	2.305	1289	
YP_009191817.1	YP_007673930.1	2.574	1375	
YP_009191817.1	YP_007674465.1	2.487	1348	
YP_009191817.1	YP_007676472.1	2.546	2738	
YP_009191817.1	YP_007676772.1	2.868	1128	
YP_009191817.1	YP_007676800.1	3.857	880	
YP_009191817.1	YP_007676895.1	4.886	2574	
YP_009191817.1	YP_007677064.1	2.55	877	
YP_009191817.1	YP_007677097.1	2.566	1111	
YP_009191817.1	YP_007677319.1	2.487	1342	
YP_009191817.1	YP_007677548.1	4.006	1450	
YP_009191817.1	YP_007677750.1	2.78	1296	
YP_009191817.1	YP_007869899.1	1.618	2770	
YP_009191817.1	YP_007877690.1	2.182	1291	
YP_009191817.1	YP_007877891.1	2.224	1279	
YP_009191817.1	YP_008051088.1	7.328	2335	
YP_009191817.1	YP_008060552.1	5.748	649	
YP_009191817.1	YP_008060560.1	2.716	1376	
YP_009191817.1	YP_008061663.1	3.019	1255	
YP_009191817.1	YP_008125685.1	2.288	1289	
YP_009191817.1	YP_008126466.1	2.279	1289	
YP_009191817.1	YP_008129995.1	2.251	1297	
YP_009191817.1	YP_008240093.1	2.868	1128	
YP_009191817.1	YP_008240121.1	4.821	588	
YP_009191817.1	YP_008241397.1	2.718	1255	
YP_009191817.1	YP_008241726.1	5.522	2272	
YP_009191817.1	YP_008241945.1	4.825	2417	
YP_009191817.1	YP_008318367.1	2.763	1120	
YP_009191817.1	YP_008320389.1	2.834	1397	
YP_009191817.1	YP_008430897.1	2.72	1160	
YP_009191817.1	YP_008430951.1	3.837	966	
YP_009191817.1	YP_008431178.1	4.006	1450	
YP_009191817.1	YP_008433442.1	3.241	1309	
YP_009191817.1	YP_008433447.1	2.391	412	
YP_009191817.1	YP_008766734.1	1.239	2793	
YP_009191817.1	YP_008770043.1	3.282	1338	
YP_009191817.1	YP_008770331.1	2.873	1171	
YP_009191817.1	YP_008770385.1	4.592	743	
YP_009191817.1	YP_008770595.1	1.692	1153	
YP_009191817.1	YP_008770673.1	1.766	1164	
YP_009191817.1	YP_008770792.1	3.321	1270	
YP_009191817.1	YP_008771134.1	2.72	1160	
YP_009191817.1	YP_008771468.1	2.774	1125	
YP_009191817.1	YP_008771862.1	1.817	1179	
YP_009191817.1	YP_008771978.1	3.323	1270	
YP_009191817.1	YP_008854078.1	2.656	1266	
YP_009191817.1	YP_008854098.1	4.904	846	
YP_009191817.1	YP_008854254.1	2.656	1266	
YP_009191817.1	YP_008854274.1	4.904	846	
YP_009191817.1	YP_008857094.1	3.774	2524	
YP_009191817.1	YP_008857228.1	11.302	2500	
YP_009191817.1	YP_008857684.1	4.552	2531	
YP_009191817.1	YP_008857829.1	9.032	2412	
YP_009191817.1	YP_008859265.1	3.774	2524	
YP_009191817.1	YP_008873151.1	1.882	2760	
YP_009191817.1	YP_008873627.1	3.892	1474	
YP_009191817.1	YP_008873649.1	4.904	846	
YP_009191817.1	YP_009003064.1	2.889	940	
YP_009191817.1	YP_009003117.1	2.696	1220	
YP_009191817.1	YP_009004178.1	1.494	2741	
YP_009191817.1	YP_009004179.1	1.295	2703	
YP_009191817.1	YP_009004942.1	6.558	898	
YP_009191817.1	YP_009005107.1	3.132	1204	
YP_009191817.1	YP_009005129.1	1.186	2688	
YP_009191817.1	YP_009005293.1	5.536	643	
YP_009191817.1	YP_009005299.1	3.034	1371	
YP_009191817.1	YP_009006304.1	3.001	1226	
YP_009191817.1	YP_009006779.1	3.29	1357	
YP_009191817.1	YP_009006800.1	4.923	847	
YP_009191817.1	YP_009006953.1	2.871	1324	
YP_009191817.1	YP_009007154.1	1.493	2784	
YP_009191817.1	YP_009007155.1	1.309	2786	
YP_009191817.1	YP_009007759.1	6.12	724	
YP_009191817.1	YP_009007814.1	8.755	2423	
YP_009191817.1	YP_009008015.1	2.208	1292	
YP_009191817.1	YP_009008282.1	2.517	1369	
YP_009191817.1	YP_009008772.1	2.178	2384	
YP_009191817.1	YP_009008857.1	7.477	2035	
YP_009191817.1	YP_009010270.1	3.841	1119	
YP_009191817.1	YP_009011441.1	3.1	1418	
YP_009191817.1	YP_009012493.1	5.817	2526	
YP_009191817.1	YP_009012956.1	2.993	1251	
YP_009191817.1	YP_009014837.1	1.279	2809	
YP_009191817.1	YP_009014838.1	1.092	2780	
YP_009191817.1	YP_009016635.1	3.019	1255	
YP_009191817.1	YP_009017750.1	2.071	2907	
YP_009191817.1	YP_009021802.1	10.697	2251	
YP_009191817.1	YP_009030075.1	5.619	626	
YP_009191817.1	YP_009030084.1	2.8	1255	
YP_009191817.1	YP_009030641.1	5.28	608	
YP_009191817.1	YP_009030647.1	2.442	1246	
YP_009191817.1	YP_009031390.1	2.663	1015	
YP_009191817.1	YP_009031739.1	2.503	1104	
YP_009191817.1	YP_009035305.1	3.223	1301	
YP_009191817.1	YP_009035372.1	2.53	891	
YP_009191817.1	YP_009035699.1	2.999	658	
YP_009191817.1	YP_009036188.1	2.921	1215	
YP_009191817.1	YP_009036245.1	3.67	877	
YP_009191817.1	YP_009036565.1	2.921	1215	
YP_009191817.1	YP_009037081.1	2.53	891	
YP_009191817.1	YP_009037464.1	2.682	1251	
YP_009191817.1	YP_009037475.1	5.537	708	
YP_009191817.1	YP_009041347.1	3.185	1335	
YP_009191817.1	YP_009041369.1	4.904	846	
YP_009191817.1	YP_009042145.1	2.622	2800	
YP_009191817.1	YP_009042627.1	5.951	706	
YP_009191817.1	YP_009042786.1	5.399	2402	
YP_009191817.1	YP_009042920.1	2.868	1128	
YP_009191817.1	YP_009042949.1	4.821	588	
YP_009191817.1	YP_009043121.1	2.868	1128	
YP_009191817.1	YP_009043148.1	4.821	588	
YP_009191817.1	YP_009043249.1	1.313	2740	
YP_009191817.1	YP_009043408.1	4.821	588	
YP_009191817.1	YP_009043439.1	2.868	1128	
YP_009191817.1	YP_009044270.1	1.577	2728	
YP_009191817.1	YP_009044583.1	2.842	1123	
YP_009191817.1	YP_009044611.1	4.821	588	
YP_009191817.1	YP_009055707.1	2.868	1128	
YP_009191817.1	YP_009055743.1	4.821	588	
YP_009191817.1	YP_009055871.1	2.72	1160	
YP_009191817.1	YP_009055926.1	3.644	887	
YP_009191817.1	YP_009056429.1	3.351	1199	
YP_009191817.1	YP_009056619.1	5.548	708	
YP_009191817.1	YP_009056628.1	2.932	1310	
YP_009191817.1	YP_009097630.1	5.772	652	
YP_009191817.1	YP_009097638.1	2.755	1376	
YP_009191817.1	YP_009098049.1	3.196	1330	
YP_009191817.1	YP_009098071.1	4.87	844	
YP_009191817.1	YP_009098264.1	3.185	1335	
YP_009191817.1	YP_009098425.1	2.441	1246	
YP_009191817.1	YP_009099093.1	3.245	1341	
YP_009191817.1	YP_009099360.1	3.195	1330	
YP_009191817.1	YP_009099383.1	5.96	864	
YP_009191817.1	YP_009099910.1	4.089	1341	
YP_009191817.1	YP_009100078.1	3.682	2583	
YP_009191817.1	YP_009100572.1	5.536	708	
YP_009191817.1	YP_009100583.1	2.635	1248	
YP_009191817.1	YP_009101601.1	3.141	463	
YP_009191817.1	YP_009101614.1	2.252	1215	
YP_009191817.1	YP_009102238.1	5.206	608	
YP_009191817.1	YP_009102245.1	2.479	1236	
YP_009191817.1	YP_009102514.1	2.438	1245	
YP_009191817.1	YP_009102757.1	2.596	2140	
YP_009191817.1	YP_009102812.1	1.597	2857	
YP_009191817.1	YP_009103128.1	3.361	2670	
YP_009191817.1	YP_009103396.1	13.486	2353	
YP_009191817.1	YP_009110853.1	5.209	608	
YP_009191817.1	YP_009110859.1	2.476	1242	
YP_009191817.1	YP_009111211.1	11.171	2441	
YP_009191817.1	YP_009118700.1	8.848	581	
YP_009191817.1	YP_009118706.1	2.862	1357	
YP_009191817.1	YP_009124501.1	4.55	2454	
YP_009191817.1	YP_009125597.1	8.941	2424	
YP_009191817.1	YP_009126234.1	4.758	601	
YP_009191817.1	YP_009126490.1	3.264	1228	
YP_009191817.1	YP_009140928.1	2.475	1377	
YP_009191817.1	YP_009145617.1	1.524	2778	
YP_009191817.1	YP_009145674.1	2.69	2379	
YP_009191817.1	YP_009146067.1	2.904	1225	
YP_009191817.1	YP_009146344.1	2.902	2413	
YP_009191817.1	YP_009146384.1	2.564	2343	
YP_009191817.1	YP_009146469.1	6.437	522	
YP_009191817.1	YP_009146474.1	2.917	1366	
YP_009191817.1	YP_009147067.1	3.476	1415	
YP_009191817.1	YP_009147369.1	2.907	2422	
YP_009191817.1	YP_009147547.1	3.749	1275	
YP_009191817.1	YP_009147721.1	2.885	1324	
YP_009191817.1	YP_009148020.1	5.12	623	
YP_009191817.1	YP_009148025.1	2.769	1315	
YP_009191817.1	YP_009148481.1	5.206	608	
YP_009191817.1	YP_009148487.1	2.449	1243	
YP_009191817.1	YP_009148870.1	11.268	2479	
YP_009191817.1	YP_009149169.1	2.556	879	
YP_009191817.1	YP_009149200.1	2.645	1009	
YP_009191817.1	YP_009149272.1	5.225	609	
YP_009191817.1	YP_009149281.1	2.441	1246	
YP_009191817.1	YP_009149766.1	2.564	1113	
YP_009191817.1	YP_009149876.1	2.502	1104	
YP_009191817.1	YP_009150144.1	2.887	2414	
YP_009191817.1	YP_009150798.1	2.252	1215	
YP_009191817.1	YP_009150811.1	3.141	463	
YP_009191817.1	YP_009151100.1	2.718	1096	
YP_009191817.1	YP_009151325.1	2.919	2420	
YP_009191817.1	YP_009151656.1	3.467	1170	
YP_009191817.1	YP_009152036.1	6.44	2402	
YP_009191817.1	YP_009152477.1	1.578	2830	
YP_009191817.1	YP_009152638.1	4.907	2003	
YP_009191817.1	YP_009152927.1	1.987	2346	
YP_009191817.1	YP_009153367.1	4.448	1210	
YP_009191817.1	YP_009153510.1	4.101	878	
YP_009191817.1	YP_009153634.1	5.225	609	
YP_009191817.1	YP_009153640.1	2.441	1246	
YP_009191817.1	YP_009167845.1	5.226	609	
YP_009191817.1	YP_009167852.1	2.462	1236	
YP_009191817.1	YP_009168430.1	7.61	2275	
YP_009191817.1	YP_009169066.1	2.728	1298	
YP_009191817.1	YP_009169259.1	2.616	1308	
YP_009191817.1	YP_009187286.1	1.326	2901	
YP_009191817.1	YP_009187626.1	11.884	2547	
YP_009191817.1	YP_009187968.1	1.575	2850	
YP_009191817.1	YP_009189392.1	3.67	1456	
YP_009191817.1	YP_009189417.1	9.976	435	
YP_009191817.1	YP_009190187.1	5.252	620	
YP_009191817.1	YP_009190195.1	2.887	1409	
YP_009191817.1	YP_009190592.1	6.431	509	
YP_009191817.1	YP_009190598.1	3.09	1367	
YP_009191817.1	YP_009190972.1	1.103	2805	
YP_009191817.1	YP_009194270.1	5.704	662	
YP_009191817.1	YP_009194279.1	2.549	1291	
YP_009191817.1	YP_009194753.1	2.534	1108	
YP_009191817.1	YP_009194846.1	5.755	653	
YP_009191817.1	YP_009194854.1	2.758	1384	
YP_009191817.1	YP_009195234.1	2.848	1400	
YP_009191817.1	YP_009195444.1	5.343	692	
YP_009191817.1	YP_009195446.1	2.812	1355	
YP_009191817.1	YP_009195947.1	3.179	1323	
YP_009191817.1	YP_009195968.1	4.853	843	
YP_009191817.1	YP_009196167.1	4.138	544	
YP_009191817.1	YP_009196357.1	1.273	2831	
YP_009191817.1	YP_009196958.1	3.506	1319	
YP_009191817.1	YP_009197412.1	2.453	1245	
YP_009191817.1	YP_009197418.1	5.222	609	
YP_009191817.1	YP_009198322.1	1.595	2841	
YP_009191817.1	YP_009198645.1	1.08	2728	
YP_009191817.1	YP_009199202.1	2.961	701	
YP_009191817.1	YP_009199204.1	2.229	1153	
YP_009191817.1	YP_009199302.1	2.868	2385	
YP_009191817.1	YP_009200296.1	7.464	268	
YP_009191817.1	YP_009200301.1	2.358	1161	
YP_009191817.1	YP_009200606.1	1.216	2793	
YP_009191817.1	YP_009200842.1	2.92	2421	
YP_009191817.1	YP_009201355.1	3.208	1322	
YP_009191817.1	YP_009202130.1	2.529	1012	
YP_009191817.1	YP_009202760.1	5.379	629	
YP_009191817.1	YP_009202769.1	2.817	1399	
YP_009191817.1	YP_009203502.1	2.834	1397	
YP_009191817.1	YP_009203680.1	3.506	1319	
YP_009191817.1	YP_009203748.1	6.39	521	
YP_009191817.1	YP_009203753.1	2.631	1298	
YP_009191817.1	YP_009204344.1	1.171	2779	
YP_009191817.1	YP_009204729.1	2.997	1252	
YP_009191817.1	YP_009205002.1	2.919	2416	
YP_009191817.1	YP_009205536.1	2.198	1277	
YP_009191817.1	YP_009205668.1	1.636	2833	
YP_009191817.1	YP_009205724.1	5.556	634	
YP_009191817.1	YP_009205733.1	2.809	1406	
YP_009191817.1	YP_009206061.1	4.541	2529	
YP_009191817.1	YP_009206465.1	2.717	1160	
YP_009191817.1	YP_009206521.1	3.644	887	
YP_009191817.1	YP_009206927.1	3.026	1237	
YP_009191817.1	YP_009207209.1	5.622	634	
YP_009191817.1	YP_009207220.1	2.895	1387	
YP_009191817.1	YP_009208242.1	1.955	2340	
YP_009191817.1	YP_009208487.1	2.635	1256	
YP_009191817.1	YP_009209200.1	7.157	2417	
YP_009191817.1	YP_009209775.1	6.472	501	
YP_009191817.1	YP_009209787.1	2.894	1393	
YP_009191817.1	YP_009210224.1	5.222	609	
YP_009191817.1	YP_009210231.1	2.479	1236	
YP_009191817.1	YP_009210815.1	7.738	2136	
YP_009191817.1	YP_009210956.1	2.868	2385	
YP_009191817.1	YP_009211452.1	6.581	529	
YP_009191817.1	YP_009211459.1	2.906	1337	
YP_009191817.1	YP_009212062.1	2.921	1215	
YP_009191817.1	YP_009212120.1	3.684	882	
YP_009191817.1	YP_009212968.1	3.207	1114	
YP_009191817.1	YP_009213664.1	2.741	1266	
YP_009191817.1	YP_009213870.1	5.657	635	
YP_009191817.1	YP_009213879.1	2.847	1389	
YP_009191817.1	YP_009215473.1	1.07	2698	
YP_009191817.1	YP_009215898.1	3.294	1399	
YP_009191817.1	YP_009216118.1	3.278	1395	
YP_009191817.1	YP_009216427.1	3.001	1253	
YP_009191817.1	YP_009217480.1	2.796	1303	
YP_009191817.1	YP_009218355.2	2.69	1261	
YP_009191817.1	YP_009218379.1	6.652	647	
YP_009191817.1	YP_009218697.1	2.675	1372	
YP_009191817.1	YP_009218704.1	5.773	652	
YP_009191817.1	YP_009219495.1	2.916	2418	
YP_009191817.1	YP_009219850.1	3.483	1416	
YP_009191817.1	YP_009220233.1	3.316	2727	
YP_009191817.1	YP_009222324.1	3.939	1528	
YP_009191817.1	YP_009222667.1	4.797	2527	
YP_009191817.1	YP_009224914.1	2.834	1397	
YP_009191817.1	YP_009224961.1	5.535	708	
YP_009191817.1	YP_009225222.1	2.637	1247	
YP_009191817.1	YP_009225472.1	9.889	2476	
YP_009191817.1	YP_009226196.1	1.546	2837	
YP_009191817.1	YP_009226969.1	4.673	725	
YP_009191817.1	YP_009227003.1	2.944	1089	
YP_009191817.1	YP_009269237.1	5.606	1890	
YP_009191817.1	YP_009273158.1	5.545	1914	
YP_009191817.1	YP_009273570.1	3.117	914	
YP_009191817.1	YP_009273985.1	3.365	878	
YP_009191817.1	YP_009274524.1	5.301	1918	
YP_009191817.1	YP_009274800.1	5.619	1338	
YP_009191817.1	YP_009275314.1	3.071	1208	
YP_009191817.1	YP_009275335.1	3.948	946	
YP_009191817.1	YP_009275732.1	3.057	860	
YP_009191817.1	YP_009275817.1	3.882	1433	
YP_009191817.1	YP_009276030.1	4.748	2473	
YP_009191817.1	YP_009276236.1	5.654	1890	
YP_009191817.1	YP_009277676.1	5.177	606	
YP_009191817.1	YP_009277682.1	2.483	1237	
YP_009191817.1	YP_009279029.1	5.198	609	
YP_009191817.1	YP_009279035.1	2.562	1244	
YP_009191817.1	YP_009279749.1	1.292	2730	
YP_009191817.1	YP_009279750.1	1.18	2710	
YP_009191817.1	YP_009279883.1	5.593	639	
YP_009191817.1	YP_009279885.1	2.881	1378	
YP_009191817.1	YP_009280311.1	2.88	1218	
YP_009191817.1	YP_009281373.1	5.228	609	
YP_009191817.1	YP_009281379.1	2.438	1245	
YP_009191817.1	YP_009283392.1	2.524	1011	
YP_009191817.1	YP_009284150.1	2.437	1245	
YP_009191817.1	YP_009284156.1	5.228	609	
YP_009191817.1	YP_009285448.1	2.572	885	
YP_009191817.1	YP_009285482.1	2.547	1101	
YP_009191817.1	YP_009286393.1	6.628	528	
YP_009191817.1	YP_009286398.1	2.91	1375	
YP_009191817.1	YP_009286646.1	1.483	2804	
YP_009191817.1	YP_009286648.1	1.595	2841	
YP_009191817.1	YP_009287369.1	3.773	2523	
YP_009191817.1	YP_009287554.1	4.769	1712	
YP_009191817.1	YP_009288058.1	2.952	1254	
YP_009191817.1	YP_009288285.1	2.892	2414	
YP_009191817.1	YP_009288401.1	5.228	609	
YP_009191817.1	YP_009288408.1	2.48	1234	
YP_009191817.1	YP_009288708.1	5.406	635	
YP_009191817.1	YP_009288713.1	2.746	1329	
YP_009191817.1	YP_009288978.1	2.637	1247	
YP_009191817.1	YP_009288989.1	5.536	708	
YP_009191817.1	YP_009289313.1	1.526	2807	
YP_009191817.1	YP_009289315.1	1.662	2867	
YP_009191817.1	YP_009289510.1	3.085	1368	
YP_009191817.1	YP_009289513.1	5.39	634	
YP_009191817.1	YP_009290300.1	5.228	609	
YP_009191817.1	YP_009290308.1	2.48	1234	
YP_009191817.1	YP_009290707.1	4.538	1146	
YP_009191817.1	YP_009291139.1	3.773	2523	
YP_009191817.1	YP_009291494.1	1.655	2884	
YP_009191817.1	YP_009291549.1	1.51	2784	
YP_009191817.1	YP_009292487.1	1.448	2764	
YP_009191817.1	YP_009292488.1	1.249	2746	
YP_009191817.1	YP_009301181.1	6.118	1770	
YP_009191817.1	YP_009301665.1	2.986	1454	
YP_009191817.1	YP_009303666.1	1.293	2821	
YP_009191817.1	YP_009304430.1	2.804	2426	
YP_009191817.1	YP_009320596.1	2.523	1395	
YP_009191817.1	YP_009320857.1	2.885	1217	
YP_009191817.1	YP_009321438.1	3.309	1482	
YP_009191817.1	YP_009322067.1	2.653	1142	
YP_009191817.1	YP_009323113.1	2.591	1343	
YP_009191817.1	YP_009323229.1	5.379	629	
YP_009191817.1	YP_009323238.1	2.817	1399	
YP_009191817.1	YP_009323857.1	2.885	1217	
YP_009191817.1	YP_009323927.1	5.381	629	
YP_009191817.1	YP_009323934.1	2.817	1399	
YP_009191817.1	YP_009324323.1	2.991	1481	
YP_009191817.1	YP_009324496.1	1.514	2773	
YP_009191817.1	YP_009324655.1	2.908	2414	
YP_009191817.1	YP_009324958.1	1.513	2766	
YP_009191817.1	YP_009325149.1	2.605	1362	
YP_009191817.1	YP_009591241.1	2.038	1175	
YP_009191817.1	YP_009591619.1	2.104	1179	
YP_009191817.1	YP_009592269.1	1.75	1170	
YP_009191817.1	YP_009592660.1	2.868	1128	
YP_009191817.1	YP_009592688.1	4.821	588	
YP_009191817.1	YP_009592924.1	2.616	1239	
YP_009191817.1	YP_009592934.1	5.535	708	
YP_009191817.1	YP_009594115.1	2.387	1094	
YP_009191817.1	YP_009594831.1	2.789	1305	
YP_009191817.1	YP_009595419.1	8.494	2233	
YP_009191817.1	YP_009595894.1	4.834	2612	
YP_009191817.1	YP_009597271.1	2.334	1199	
YP_009191817.1	YP_009597764.1	3.015	1254	
YP_009191817.1	YP_009597943.1	4.671	2577	
YP_009191817.1	YP_009598152.1	3.773	2523	
YP_009191817.1	YP_009598650.1	3.191	1412	
YP_009191817.1	YP_009599151.1	2.553	1204	
YP_009191817.1	YP_009599354.1	3.834	1274	
YP_009191817.1	YP_009599785.1	2.807	1303	
YP_009191817.1	YP_009600303.1	2.922	2416	
YP_009191817.1	YP_009600397.1	2.922	2416	
YP_009191817.1	YP_009600534.1	2.022	1210	
YP_009191817.1	YP_009601982.1	8.876	582	
YP_009191817.1	YP_009601988.1	2.861	1358	
YP_009191817.1	YP_009602426.1	2.925	2094	
YP_009191817.1	YP_009604094.1	3.008	637	
YP_009191817.1	YP_009604560.1	2.022	1210	
YP_009191817.1	YP_009604727.1	4.574	2460	
YP_009191817.1	YP_009604927.1	2.092	1191	
YP_009191817.1	YP_009605065.1	1.918	1187	
YP_009191817.1	YP_009605464.1	3.132	1204	
YP_009191817.1	YP_009605781.1	2.717	1108	
YP_009191817.1	YP_009606103.1	3.132	1204	
YP_009191817.1	YP_009606424.1	2.717	1108	
YP_009191817.1	YP_009606637.1	2.678	2374	
YP_009191817.1	YP_009606733.1	2.59	2347	
YP_009191817.1	YP_009606878.1	2.907	2415	
YP_009191817.1	YP_009606942.1	5.704	662	
YP_009191817.1	YP_009606950.1	2.545	1290	
YP_009191817.1	YP_009608010.1	2.038	1175	
YP_009191817.1	YP_009608855.1	3.001	1253	
YP_009191817.1	YP_009609035.1	3.341	1142	
YP_009191817.1	YP_009609077.1	4.127	903	
YP_009191817.1	YP_009609354.1	5.51	636	
YP_009191817.1	YP_009609357.1	2.678	1328	
YP_009191817.1	YP_009609932.1	2.032	1212	
YP_009191817.1	YP_009611287.1	2.616	1333	
YP_009191817.1	YP_009611514.1	2.626	1329	
YP_009191817.1	YP_009611771.1	4.026	486	
YP_009191817.1	YP_009612709.1	2.897	2446	
YP_009191817.1	YP_009612825.1	3.524	1229	
YP_009191817.1	YP_009613123.1	2.792	1302	
YP_009191817.1	YP_009613706.1	2.104	1179	
YP_009191817.1	YP_009613817.1	2.165	1269	
YP_009191817.1	YP_009614957.1	5.245	612	
YP_009191817.1	YP_009614964.1	2.48	1234	
YP_009191817.1	YP_009615511.1	5.12	623	
YP_009191817.1	YP_009615516.1	2.756	1314	
YP_009191817.1	YP_009616239.1	2.868	1128	
YP_009191817.1	YP_009616266.1	4.821	588	
YP_009191817.1	YP_009616782.1	3.693	2455	
YP_009191817.1	YP_009617001.1	4.679	1208	
YP_009191817.1	YP_009617543.1	3.263	1229	
YP_009191817.1	YP_009618095.1	6.381	521	
YP_009191817.1	YP_009618622.1	2.897	2446	
YP_009191817.1	YP_009618756.1	2.694	2390	
YP_009191817.1	YP_009618846.1	5.4	622	
YP_009191817.1	YP_009618853.1	2.457	1246	
YP_009191817.1	YP_009619241.1	5.228	609	
YP_009191817.1	YP_009619247.1	2.442	1246	
YP_009191817.1	YP_009619766.1	3.26	1228	
YP_009191817.1	YP_009620602.1	2.942	1266	
YP_009191817.1	YP_009620716.1	3.582	1377	
YP_009191817.1	YP_009621052.1	2.647	1047	
YP_009191817.1	YP_009621540.1	2.703	2363	
YP_009191817.1	YP_009621666.1	2.902	2413	
YP_009191817.1	YP_009622058.1	3.132	1204	
YP_009191817.1	YP_009622257.1	3.597	1220	
YP_009191817.1	YP_009622505.1	7.655	2294	
YP_009191817.1	YP_009622630.1	2.896	1401	
YP_009191817.1	YP_009622909.1	8.089	2172	
YP_009191817.1	YP_009623134.1	3.248	549	
YP_009191817.1	YP_009623197.1	1.889	571	
YP_009191817.1	YP_009623230.1	2.434	1189	
YP_009191817.1	YP_009623508.1	3.773	2523	
YP_009191817.1	YP_009623894.1	2.301	1243	
YP_009191817.1	YP_009624172.1	2.9	681	
YP_009191817.1	YP_009624230.1	2.616	638	
YP_009191817.1	YP_009624285.1	3.337	955	
YP_009191817.1	YP_009625207.1	2.438	1245	
YP_009191817.1	YP_009625214.1	5.228	609	
YP_009191817.1	YP_009625839.1	2.523	1099	
YP_009191817.1	YP_009626117.1	3.621	1234	
YP_009191817.1	YP_009626668.1	2.664	1015	
YP_009191817.1	YP_009626702.1	3.976	889	
YP_009191817.1	YP_009635913.1	2.087	1250	
YP_009191817.1	YP_009639016.1	9.08	2415	
YP_009191817.1	YP_009664393.1	2.961	1109	
YP_009191817.1	YP_009777642.1	2.911	2820	
YP_009191817.1	YP_009777783.1	0.982	2462	
YP_009191817.1	YP_009777811.1	3.541	2730	
YP_009191817.1	YP_009777854.1	2.546	2810	
YP_009191817.1	YP_009777881.1	1.782	2241	
YP_009191817.1	YP_009777981.1	2.234	2477	
YP_009191817.1	YP_009778050.1	2.136	2588	
YP_009191817.1	YP_009778058.1	2.752	2574	
YP_009191817.1	YP_009778146.1	2.564	2713	
YP_009191817.1	YP_009778615.1	2.716	1239	
YP_009191817.1	YP_009778893.1	2.716	1239	
YP_009191817.1	YP_009779144.1	2.283	1282	
YP_009191817.1	YP_009779355.1	2.262	1279	
YP_009191817.1	YP_009779784.1	2.286	1285	
YP_009191817.1	YP_009780001.1	2.252	1285	
YP_009191817.1	YP_009780105.1	3.185	1335	
YP_009191817.1	YP_009780129.1	4.904	846	
YP_009191817.1	YP_009780443.1	4.904	846	
YP_009191817.1	YP_009780465.1	3.187	1335	
YP_009191817.1	YP_009780600.1	3.185	1335	
YP_009191817.1	YP_009780622.1	4.904	846	
YP_009191817.1	YP_009780831.1	3.185	1335	
YP_009191817.1	YP_009780853.1	4.904	846	
YP_009191817.1	YP_009781045.1	3.185	1335	
YP_009191817.1	YP_009781067.1	4.904	846	
YP_009191817.1	YP_009781278.1	3.185	1335	
YP_009191817.1	YP_009781300.1	4.904	846	
YP_009191817.1	YP_009781511.1	3.185	1335	
YP_009191817.1	YP_009781533.1	4.904	846	
YP_009191817.1	YP_009781742.1	3.185	1335	
YP_009191817.1	YP_009781764.1	4.904	846	
YP_009191817.1	YP_009781974.1	3.185	1335	
YP_009191817.1	YP_009781996.1	4.904	846	
YP_009191817.1	YP_009782150.1	3.185	1335	
YP_009191817.1	YP_009782395.1	3.185	1335	
YP_009191817.1	YP_009782636.1	3.19	1336	
YP_009191817.1	YP_009782874.1	3.185	1335	
YP_009191817.1	YP_009783087.1	2.264	1297	
YP_009191817.1	YP_009783298.1	3.342	1506	
YP_009191817.1	YP_009783518.1	2.426	859	
YP_009191817.1	YP_009783547.1	2.997	1232	
YP_009191817.1	YP_009783775.1	4.578	742	
YP_009191817.1	YP_009783824.1	2.861	1168	
YP_009191817.1	YP_009783923.1	2.581	2740	
YP_009191817.1	YP_009784044.1	1.938	1147	
YP_009191817.1	YP_009784258.1	3.224	597	
