cluster	member	super_RMSD	aligned_atoms	notes
YP_009290988.1	YP_010649426.1	7.091	1350	
YP_009290988.1	YP_010649501.1	7.102	1344	
YP_009290988.1	YP_010649572.1	6.102	1195	
YP_009290988.1	YP_010649637.1	6.075	1195	
YP_009290988.1	YP_010649713.1	32.564	1911	Low atoms or high RMSD: 1911, 32.56
YP_009290988.1	YP_010649818.1	4.912	1042	
YP_009290988.1	YP_010649939.1	3.802	621	
YP_009290988.1	YP_010649940.1	3.292	1183	
YP_009290988.1	YP_010650228.1	4.55	551	
YP_009290988.1	YP_010650513.1	2.27	528	
YP_009290988.1	YP_010650812.1	4.027	623	
YP_009290988.1	YP_010651066.1	5.13	1337	
YP_009290988.1	YP_010651126.1	2.365	583	
YP_009290988.1	YP_010651192.1	22.408	1709	Low atoms or high RMSD: 1709, 22.41
YP_009290988.1	YP_010651428.1	19.72	1692	
YP_009290988.1	YP_010651431.1	3.544	627	
YP_009290988.1	YP_010651651.1	19.563	1602	
YP_009290988.1	YP_010651889.1	19.665	1732	
YP_009290988.1	YP_010652120.1	21.69	1788	Low atoms or high RMSD: 1788, 21.69
YP_009290988.1	YP_010652348.1	20.809	1722	Low atoms or high RMSD: 1722, 20.81
YP_009290988.1	YP_010652565.1	6.557	785	
YP_009290988.1	YP_010652644.1	7.369	831	
YP_009290988.1	YP_010652718.1	7.046	807	
YP_009290988.1	YP_010652802.1	6.699	797	
YP_009290988.1	YP_010652884.1	6.627	787	
YP_009290988.1	YP_010652968.1	6.349	792	
YP_009290988.1	YP_010653053.1	6.905	820	
YP_009290988.1	YP_010653129.1	6.476	811	
YP_009290988.1	YP_010653212.1	7.484	812	
YP_009290988.1	YP_010653294.1	7.734	823	
YP_009290988.1	YP_010653377.1	5.3	729	
YP_009290988.1	YP_010653448.1	5.818	755	
YP_009290988.1	YP_010653516.1	5.239	730	
YP_009290988.1	YP_010653590.1	5.611	736	
YP_009290988.1	YP_010653663.1	5.68	741	
YP_009290988.1	YP_010653734.1	5.496	743	
YP_009290988.1	YP_010653806.1	5.685	738	
YP_009290988.1	YP_010653878.1	5.149	729	
YP_009290988.1	YP_010653958.1	5.851	1187	
YP_009290988.1	YP_010654035.1	5.46	1197	
YP_009290988.1	YP_010654108.1	5.438	1195	
YP_009290988.1	YP_010654187.1	5.46	1197	
YP_009290988.1	YP_010654266.1	5.444	1196	
YP_009290988.1	YP_010654341.1	5.51	1218	
YP_009290988.1	YP_010654415.1	5.381	1193	
YP_009290988.1	YP_010654424.1	3.398	679	
YP_009290988.1	YP_010654493.1	5.46	1197	
YP_009290988.1	YP_010654572.1	5.46	1197	
YP_009290988.1	YP_010654652.1	5.46	1197	
YP_009290988.1	YP_010654727.1	5.46	1197	
YP_009290988.1	YP_010654800.1	4.872	741	
YP_009290988.1	YP_010654881.1	5.196	1162	
YP_009290988.1	YP_010654961.1	5.462	1197	
YP_009290988.1	YP_010655037.1	5.509	783	
YP_009290988.1	YP_010655460.1	3.098	602	
YP_009290988.1	YP_010655516.1	24.59	2093	Low atoms or high RMSD: 2093, 24.59
YP_009290988.1	YP_010655634.1	25.584	2138	Low atoms or high RMSD: 2138, 25.58
YP_009290988.1	YP_010655742.1	2.581	1319	
YP_009290988.1	YP_010655840.1	2.522	1316	
YP_009290988.1	YP_010655932.1	2.393	1303	
YP_009290988.1	YP_010656021.1	2.372	1300	
YP_009290988.1	YP_010656110.1	2.419	1305	
YP_009290988.1	YP_010656208.1	2.412	1305	
YP_009290988.1	YP_010656548.1	2.78	630	
YP_009290988.1	YP_010656755.1	3.336	650	
YP_009290988.1	YP_010656820.1	7.769	753	
YP_009290988.1	YP_010656955.1	7.619	751	
YP_009290988.1	YP_010657045.1	18.67	1179	
YP_009290988.1	YP_010657191.1	15.839	1109	
YP_009290988.1	YP_010657322.1	15.133	1091	
YP_009290988.1	YP_010657372.1	34.396	2015	Low atoms or high RMSD: 2015, 34.40
YP_009290988.1	YP_010659407.1	2.25	648	
YP_009290988.1	YP_010659496.1	2.235	651	
YP_009290988.1	YP_010660404.1	1.829	591	
YP_009290988.1	YP_010660848.1	6.786	1271	
YP_009290988.1	YP_010661152.1	4.042	1150	
YP_009290988.1	YP_010661408.1	4.731	1291	
YP_009290988.1	YP_010662123.1	3.741	1227	
YP_009290988.1	YP_010662245.1	3.835	1263	
YP_009290988.1	YP_010662471.1	3.814	1303	
YP_009290988.1	YP_010662920.1	4.052	1244	
YP_009290988.1	YP_010663705.1	3.332	1208	
YP_009290988.1	YP_010663778.1	3.338	1209	
YP_009290988.1	YP_010663958.1	3.335	1208	
YP_009290988.1	YP_010664048.1	3.505	1233	
YP_009290988.1	YP_010664258.1	3.23	1201	
YP_009290988.1	YP_010664313.1	3.56	1224	
YP_009290988.1	YP_010664358.1	3.234	1199	
YP_009290988.1	YP_010664394.1	28.814	1039	Low atoms or high RMSD: 1039, 28.81
YP_009290988.1	YP_010664441.1	3.586	1235	
YP_009290988.1	YP_010664443.1	3.55	1232	
YP_009290988.1	YP_010664500.1	3.351	1189	
YP_009290988.1	YP_010664721.1	27.133	1307	Low atoms or high RMSD: 1307, 27.13
YP_009290988.1	YP_010664868.1	22.532	1166	Low atoms or high RMSD: 1166, 22.53
YP_009290988.1	YP_010664973.1	24.345	1224	Low atoms or high RMSD: 1224, 24.35
YP_009290988.1	YP_010665111.1	3.197	1210	
YP_009290988.1	YP_010665307.1	6.944	1305	
YP_009290988.1	YP_010665308.1	2.286	476	
YP_009290988.1	YP_010665392.1	6.144	1274	
YP_009290988.1	YP_010665393.1	2.412	546	
YP_009290988.1	YP_010665741.1	4.51	1146	
YP_009290988.1	YP_010665860.1	1.755	393	
YP_009290988.1	YP_010666012.1	6.423	1243	
YP_009290988.1	YP_010666109.1	6.289	1320	
YP_009290988.1	YP_010666211.1	6.208	1252	
YP_009290988.1	YP_010666311.1	7.241	1292	
YP_009290988.1	YP_010666406.1	7.244	1289	
YP_009290988.1	YP_010666502.1	6.43	1244	
YP_009290988.1	YP_010666602.1	6.427	1244	
YP_009290988.1	YP_010666701.1	6.256	1327	
YP_009290988.1	YP_010666802.1	6.774	1340	
YP_009290988.1	YP_010666900.1	6.209	1321	
YP_009290988.1	YP_010667211.1	11.577	1247	
YP_009290988.1	YP_010668116.1	2.599	606	
YP_009290988.1	YP_010668222.1	14.028	875	
YP_009290988.1	YP_010668846.1	5.586	1208	
YP_009290988.1	YP_010674586.1	4.691	1341	
YP_009290988.1	YP_010674636.1	4.407	1273	
YP_009290988.1	YP_010674658.1	3.465	1247	
YP_009290988.1	YP_010674778.1	4.668	1046	
YP_009290988.1	YP_010675321.1	4.225	1021	
YP_009290988.1	YP_010675372.1	32.701	2116	Low atoms or high RMSD: 2116, 32.70
YP_009290988.1	YP_010675487.1	5.74	1299	
YP_009290988.1	YP_010675570.1	4.167	304	
YP_009290988.1	YP_010675575.1	3.857	583	
YP_009290988.1	YP_010675695.1	4.167	304	
YP_009290988.1	YP_010675700.1	3.836	583	
YP_009290988.1	YP_010676022.1	5.208	692	
YP_009290988.1	YP_010676169.1	4.552	1070	
YP_009290988.1	YP_010676311.1	34.285	1948	Low atoms or high RMSD: 1948, 34.28
YP_009290988.1	YP_010676380.1	4.988	1347	
YP_009290988.1	YP_010676490.1	5.043	1342	
YP_009290988.1	YP_010676601.1	4.208	546	
YP_009290988.1	YP_010676606.1	5.205	524	
YP_009290988.1	YP_010677584.1	3.803	1269	
YP_009290988.1	YP_010677655.1	4.504	609	
YP_009290988.1	YP_010677791.1	2.105	573	
YP_009290988.1	YP_010677860.1	2.24	598	
YP_009290988.1	YP_010677997.1	4.533	1296	
YP_009290988.1	YP_010677998.1	2.853	530	
YP_009290988.1	YP_010678065.1	4.424	1297	
YP_009290988.1	YP_010678135.2	4.53	1276	
YP_009290988.1	YP_010678201.1	4.526	1293	
YP_009290988.1	YP_010678270.1	4.672	1272	
YP_009290988.1	YP_010678343.1	4.403	1103	
YP_009290988.1	YP_010678409.1	4.585	1254	
YP_009290988.1	YP_010678588.1	29.97	2374	Low atoms or high RMSD: 2374, 29.97
YP_009290988.1	YP_010679378.1	12.96	1146	
YP_009290988.1	YP_010680350.1	2.162	506	
YP_009290988.1	YP_010681512.1	14.083	846	
YP_009290988.1	YP_010681865.1	4.099	1382	
YP_009290988.1	YP_010681912.1	4.083	1383	
YP_009290988.1	YP_010681958.1	5.198	1412	
YP_009290988.1	YP_010682005.1	4.083	1383	
YP_009290988.1	YP_010682056.1	4.096	1382	
YP_009290988.1	YP_010682098.1	4.092	1381	
YP_009290988.1	YP_010682149.1	4.181	1382	
YP_009290988.1	YP_010682194.1	4.194	1376	
YP_009290988.1	YP_010682239.1	4.077	1383	
YP_009290988.1	YP_010682293.1	4.083	1381	
YP_009290988.1	YP_010682544.1	5.437	1354	
YP_009290988.1	YP_010682698.1	5.844	868	
YP_009290988.1	YP_010683328.1	4.721	1319	
YP_009290988.1	YP_010772417.1	21.847	2075	Low atoms or high RMSD: 2075, 21.85
YP_009290988.1	YP_010772461.1	3.0	621	
YP_009290988.1	YP_010772504.1	19.847	2206	
YP_009290988.1	YP_010844160.1	21.868	1443	Low atoms or high RMSD: 1443, 21.87
YP_009290988.1	YP_164769.1	23.546	1349	Low atoms or high RMSD: 1349, 23.55
YP_009290988.1	YP_195244.1	4.201	1267	
YP_009290988.1	YP_214250.1	4.473	1319	
YP_009290988.1	YP_214590.1	3.53	659	
YP_009290988.1	YP_223900.1	4.77	1322	
YP_009290988.1	YP_224073.2	28.603	1793	Low atoms or high RMSD: 1793, 28.60
YP_009290988.1	YP_239255.1	21.756	1488	Low atoms or high RMSD: 1488, 21.76
YP_009290988.1	YP_239507.1	4.97	1266	
YP_009290988.1	YP_240091.1	4.64	1312	
YP_009290988.1	YP_240169.1	4.594	1324	
YP_009290988.1	YP_240248.1	3.903	1162	
YP_009290988.1	YP_240323.1	3.903	1162	
YP_009290988.1	YP_240549.1	3.829	1289	
YP_009290988.1	YP_240688.1	3.83	1289	
YP_009290988.1	YP_240762.1	3.83	1289	
YP_009290988.1	YP_240835.1	3.584	1302	
YP_009290988.1	YP_453650.1	17.134	908	
YP_009290988.1	YP_654755.1	2.711	667	
YP_009290988.1	YP_654781.1	6.003	1259	
YP_009290988.1	YP_654783.1	2.835	610	
YP_009290988.1	YP_654924.1	5.916	1257	
YP_009290988.1	YP_655012.1	5.467	1320	
YP_009290988.1	YP_655014.1	1.965	578	
YP_009290988.1	YP_655308.1	8.334	1287	
YP_009290988.1	YP_655497.1	3.118	1162	
YP_009290988.1	YP_655777.1	5.467	1320	
YP_009290988.1	YP_655779.1	1.965	578	
YP_009290988.1	YP_656445.1	2.547	525	
YP_009290988.1	YP_803183.1	2.405	455	
YP_009290988.1	YP_851107.1	11.233	747	
YP_009290988.1	YP_950617.1	4.494	1338	
YP_009290988.1	YP_950680.1	4.476	1340	
YP_006905876.1	YP_006905876.1	0.0	2253	
YP_006905876.1	DBA35411.1	4.566	1276	
YP_006905876.1	DBA35536.1	3.836	1183	
YP_006905876.1	DBA35537.1	4.293	1055	
YP_006905876.1	DBA59602.1	2.414	1111	
YP_006905876.1	NP_038327.1	2.296	1115	
YP_006905876.1	NP_039681.1	2.185	1155	
YP_006905876.1	NP_041997.1	3.044	1191	
YP_006905876.1	NP_041998.1	3.173	1145	
YP_006905876.1	NP_042318.1	4.44	312	
YP_006905876.1	NP_043487.1	3.788	1153	
YP_006905876.1	NP_044821.1	5.744	1092	
YP_006905876.1	NP_044952.1	3.842	1198	
YP_006905876.1	NP_046604.1	4.257	1232	
YP_006905876.1	NP_046760.1	4.484	1221	
YP_006905876.1	NP_046832.1	2.61	1158	
YP_006905876.1	NP_046968.1	2.238	1130	
YP_006905876.1	NP_047119.1	3.579	1212	
YP_006905876.1	NP_047120.1	2.969	1172	
YP_006905876.1	NP_047927.1	3.142	1248	
YP_006905876.1	NP_049514.1	4.182	618	
YP_006905876.1	NP_049787.1	3.775	886	
YP_006905876.1	NP_049929.1	2.189	1114	
YP_006905876.1	NP_049971.1	2.375	1041	
YP_006905876.1	NP_050638.1	6.652	550	
YP_006905876.1	NP_050985.1	6.334	1208	
YP_006905876.1	NP_052108.1	3.324	1231	
YP_006905876.1	NP_052109.1	3.34	1177	
YP_006905876.1	NP_052253.1	4.58	1219	
YP_006905876.1	NP_058445.1	2.768	1136	
YP_006905876.1	NP_059630.1	5.458	823	
YP_006905876.1	NP_061502.1	3.279	1083	
YP_006905876.1	NP_061632.1	2.768	1136	
YP_006905876.1	NP_075281.1	3.011	1223	
YP_006905876.1	NP_112079.1	7.406	1194	
YP_006905876.1	NP_150166.1	3.255	1260	
YP_006905876.1	NP_203462.1	4.368	1324	
YP_006905876.1	NP_490602.1	4.316	1213	
YP_006905876.1	NP_510938.1	2.481	1479	
YP_006905876.1	NP_510986.1	3.401	1071	
YP_006905876.1	NP_523334.1	3.184	1239	
YP_006905876.1	NP_523335.1	3.245	1182	
YP_006905876.1	NP_536362.1	3.447	1200	
YP_006905876.1	NP_536650.1	3.646	1161	
YP_006905876.1	NP_536823.1	3.945	1177	
YP_006905876.1	NP_569745.1	3.076	1088	
YP_006905876.1	NP_640318.1	3.787	1231	
YP_006905876.1	NP_705638.1	3.65	1142	
YP_006905876.1	NP_720329.1	5.159	803	
YP_006905876.1	NP_758919.1	5.145	1214	
YP_006905876.1	NP_775251.1	3.38	1078	
YP_006905876.1	NP_803287.1	3.998	1248	
YP_006905876.1	NP_813696.1	3.143	1204	
YP_006905876.1	NP_813774.1	2.757	1070	
YP_006905876.1	NP_817344.1	2.507	1314	
YP_006905876.1	NP_817605.1	3.545	1299	
YP_006905876.1	NP_817892.1	3.016	1083	
YP_006905876.1	NP_817980.1	3.662	1136	
YP_006905876.1	NP_818170.1	2.895	1137	
YP_006905876.1	NP_818316.1	2.964	1273	
YP_006905876.1	NP_818559.1	3.989	1141	
YP_006905876.1	NP_821152.1	3.372	1060	
YP_006905876.1	NP_839853.1	4.453	1218	
YP_006905876.1	NP_848215.1	5.631	1005	
YP_006905876.1	NP_853592.1	3.839	1254	
YP_006905876.1	NP_859253.1	4.182	618	
YP_006905876.1	NP_861677.1	3.88	1130	
YP_006905876.1	NP_861877.1	3.755	930	
YP_006905876.1	NP_861880.1	2.745	964	
YP_006905876.1	NP_877471.1	3.198	1270	
YP_006905876.1	NP_878202.1	4.402	1222	
YP_006905876.1	NP_891732.1	3.389	924	
YP_006905876.1	NP_899609.1	3.124	900	
YP_006905876.1	NP_918991.1	4.087	1101	
YP_006905876.1	NP_932516.1	3.976	929	
YP_006905876.1	NP_938242.1	4.991	1053	
YP_006905876.1	NP_943791.1	5.066	795	
YP_006905876.1	NP_944113.1	3.294	890	
YP_006905876.1	NP_944114.1	3.152	900	
YP_006905876.1	NP_944284.1	3.922	1178	
YP_006905876.1	NP_944321.1	3.84	1152	
YP_006905876.1	NP_944891.1	5.0	1128	
YP_006905876.1	NP_955755.1	3.164	1244	
YP_006905876.1	NP_958060.1	3.809	1217	
YP_006905876.1	NP_958117.1	3.72	1160	
YP_006905876.1	NP_958181.1	7.332	1185	
YP_006905876.1	NP_958280.1	4.331	1195	
YP_006905876.1	NP_958606.1	3.806	1225	
YP_006905876.1	NP_958686.1	5.966	974	
YP_006905876.1	UVF62241.1	2.972	1008	
YP_006905876.1	UVF62279.1	2.599	961	
YP_006905876.1	UYL64823.1	2.861	1169	
YP_006905876.1	WAE39497.1	2.971	1134	
YP_006905876.1	WAE39514.1	3.049	1187	
YP_006905876.1	WAE39588.1	2.521	1067	
YP_006905876.1	WAE39604.1	3.333	1111	
YP_006905876.1	WQJ51094.1	6.439	1001	
YP_006905876.1	WQJ52981.1	6.137	1099	
YP_006905876.1	WQJ53850.1	3.461	1006	
YP_006905876.1	WQJ54447.1	3.965	961	
YP_006905876.1	XCD08689.1	2.415	1121	
YP_006905876.1	XHA59952.1	3.714	1095	
YP_006905876.1	XHH73152.1	3.529	1145	
YP_006905876.1	YP_001004307.1	4.142	1256	
YP_006905876.1	YP_001004375.1	4.226	1210	
YP_006905876.1	YP_001039668.1	2.815	1232	
YP_006905876.1	YP_001039801.1	3.952	1203	
YP_006905876.1	YP_001110837.1	3.639	1208	
YP_006905876.1	YP_001111033.1	4.005	1218	
YP_006905876.1	YP_001111085.1	3.118	1180	
YP_006905876.1	YP_001111152.1	4.261	1210	
YP_006905876.1	YP_001111208.1	3.393	934	
YP_006905876.1	YP_001165257.1	4.122	1204	
YP_006905876.1	YP_001218814.1	3.977	1089	
YP_006905876.1	YP_001285361.1	3.973	1249	
YP_006905876.1	YP_001285448.1	3.745	1173	
YP_006905876.1	YP_001285582.1	3.826	1178	
YP_006905876.1	YP_001285647.1	4.616	1211	
YP_006905876.1	YP_001285797.1	2.99	1273	
YP_006905876.1	YP_001293417.1	4.556	1211	
YP_006905876.1	YP_001294440.1	3.974	1150	
YP_006905876.1	YP_001294525.1	4.288	1211	
YP_006905876.1	YP_001294637.1	3.655	1270	
YP_006905876.1	YP_001294848.1	3.758	1144	
YP_006905876.1	YP_001333662.1	7.761	1211	
YP_006905876.1	YP_001425603.1	2.823	1127	
YP_006905876.1	YP_001429943.1	2.705	1028	
YP_006905876.1	YP_001449293.1	5.254	1218	
YP_006905876.1	YP_001467942.1	5.765	1244	
YP_006905876.1	YP_001468058.1	5.765	1244	
YP_006905876.1	YP_001468644.1	3.951	1240	
YP_006905876.1	YP_001469045.1	4.583	1125	
YP_006905876.1	YP_001469057.1	4.864	940	
YP_006905876.1	YP_001469162.1	5.23	549	
YP_006905876.1	YP_001469239.1	2.511	1320	
YP_006905876.1	YP_001469506.1	2.926	898	
YP_006905876.1	YP_001469621.1	3.936	1237	
YP_006905876.1	YP_001491543.1	5.584	1157	
YP_006905876.1	YP_001491585.1	3.041	1151	
YP_006905876.1	YP_001522824.1	3.212	1275	
YP_006905876.1	YP_001522884.1	2.665	1251	
YP_006905876.1	YP_001552338.1	3.23	1074	
YP_006905876.1	YP_001595301.1	4.112	901	
YP_006905876.1	YP_001595303.1	3.485	908	
YP_006905876.1	YP_001595304.1	3.024	918	
YP_006905876.1	YP_001595448.1	4.116	1155	
YP_006905876.1	YP_001595879.1	4.517	1199	
YP_006905876.1	YP_001604135.1	2.416	1411	
YP_006905876.1	YP_001648947.1	3.087	579	
YP_006905876.1	YP_001671756.1	4.93	1151	
YP_006905876.1	YP_001671935.1	3.513	1106	
YP_006905876.1	YP_001671977.1	3.198	1270	
YP_006905876.1	YP_001686804.1	4.18	1198	
YP_006905876.1	YP_001742054.1	4.728	1209	
YP_006905876.1	YP_001828658.1	3.435	956	
YP_006905876.1	YP_001837083.1	3.571	1180	
YP_006905876.1	YP_001949782.1	3.158	1202	
YP_006905876.1	YP_001949783.1	3.13	1185	
YP_006905876.1	YP_001949845.1	4.176	1193	
YP_006905876.1	YP_001950011.1	2.845	1237	
YP_006905876.1	YP_001994474.1	2.938	1174	
YP_006905876.1	YP_001994835.1	2.336	1153	
YP_006905876.1	YP_002003343.1	3.24	1150	
YP_006905876.1	YP_002003377.1	3.991	1096	
YP_006905876.1	YP_002003486.1	2.14	1060	
YP_006905876.1	YP_002003562.1	4.87	1156	
YP_006905876.1	YP_002003772.1	2.284	1082	
YP_006905876.1	YP_002003823.1	2.248	1053	
YP_006905876.1	YP_002003849.1	6.183	929	
YP_006905876.1	YP_002003850.1	6.211	819	
YP_006905876.1	YP_002003972.1	3.377	1130	
YP_006905876.1	YP_002003994.1	3.419	1179	
YP_006905876.1	YP_002014223.1	3.913	1071	
YP_006905876.1	YP_002048657.1	2.323	1071	
YP_006905876.1	YP_002048658.2	2.551	1087	
YP_006905876.1	YP_002117758.1	3.198	1270	
YP_006905876.1	YP_002117817.1	3.198	1270	
YP_006905876.1	YP_002154166.1	3.897	1160	
YP_006905876.1	YP_002154257.1	3.862	1153	
YP_006905876.1	YP_002213721.1	2.954	1242	
YP_006905876.1	YP_002225010.1	2.783	1131	
YP_006905876.1	YP_002241590.1	2.436	1312	
YP_006905876.1	YP_002241691.1	2.516	1319	
YP_006905876.1	YP_002241794.1	3.913	1071	
YP_006905876.1	YP_002241990.1	3.123	1169	
YP_006905876.1	YP_002242077.1	3.894	1229	
YP_006905876.1	YP_002274188.1	4.545	1199	
YP_006905876.1	YP_002274266.1	5.253	1218	
YP_006905876.1	YP_002290883.1	4.16	1138	
YP_006905876.1	YP_002308412.1	2.89	1196	
YP_006905876.1	YP_002308413.1	3.096	1150	
YP_006905876.1	YP_002308532.1	3.947	1057	
YP_006905876.1	YP_002332345.1	5.232	549	
YP_006905876.1	YP_002332458.1	4.968	1053	
YP_006905876.1	YP_002332517.1	3.998	1276	
YP_006905876.1	YP_002333568.1	3.591	1240	
YP_006905876.1	YP_002364332.1	4.341	1231	
YP_006905876.1	YP_002418831.1	3.487	1015	
YP_006905876.1	YP_002455891.1	5.191	803	
YP_006905876.1	YP_002455954.1	4.053	1157	
YP_006905876.1	YP_002456075.1	4.705	1106	
YP_006905876.1	YP_002727855.1	2.523	1253	
YP_006905876.1	YP_002854130.1	3.768	930	
YP_006905876.1	YP_002854508.1	3.743	903	
YP_006905876.1	YP_002854509.1	2.608	900	
YP_006905876.1	YP_002875653.1	3.065	1269	
YP_006905876.1	YP_002875731.1	4.642	714	
YP_006905876.1	YP_002898994.1	3.158	1006	
YP_006905876.1	YP_002922237.1	3.956	965	
YP_006905876.1	YP_002922518.1	6.537	1027	
YP_006905876.1	YP_002922520.1	2.316	888	
YP_006905876.1	YP_002922521.1	4.4	983	
YP_006905876.1	YP_002922722.1	3.737	1158	
YP_006905876.1	YP_002922847.1	4.459	1108	
YP_006905876.1	YP_002925102.1	1.295	1336	
YP_006905876.1	YP_003097339.1	3.333	1135	
YP_006905876.1	YP_003127140.1	3.62	1185	
YP_006905876.1	YP_003127192.1	3.954	1185	
YP_006905876.1	YP_003127294.1	3.86	1190	
YP_006905876.1	YP_003169680.1	3.727	1209	
YP_006905876.1	YP_003344944.1	3.872	1280	
YP_006905876.1	YP_003345495.1	2.496	1215	
YP_006905876.1	YP_003347333.1	4.866	1391	
YP_006905876.1	YP_003347415.1	2.17	1056	
YP_006905876.1	YP_003347502.1	4.866	1391	
YP_006905876.1	YP_003347548.1	2.662	1104	
YP_006905876.1	YP_003347610.1	2.565	1193	
YP_006905876.1	YP_003347636.1	2.841	1254	
YP_006905876.1	YP_003347932.1	3.809	1223	
YP_006905876.1	YP_003358474.1	3.198	1274	
YP_006905876.1	YP_003358645.1	3.635	1088	
YP_006905876.1	YP_003358718.1	2.927	1238	
YP_006905876.1	YP_003358893.1	3.135	938	
YP_006905876.1	YP_003359106.1	3.566	1159	
YP_006905876.1	YP_003495148.1	2.517	1318	
YP_006905876.1	YP_003580059.1	3.237	871	
YP_006905876.1	YP_003580062.1	3.119	991	
YP_006905876.1	YP_003714734.1	2.118	1234	
YP_006905876.1	YP_003734314.1	4.137	904	
YP_006905876.1	YP_003734317.1	2.453	880	
YP_006905876.1	YP_003734318.1	3.176	968	
YP_006905876.1	YP_003856891.1	3.881	1172	
YP_006905876.1	YP_003856985.1	3.889	1171	
YP_006905876.1	YP_003857073.1	3.995	1275	
YP_006905876.1	YP_003857139.1	3.241	1361	
YP_006905876.1	YP_003858514.1	2.282	865	
YP_006905876.1	YP_003934811.1	2.929	845	
YP_006905876.1	YP_003934813.1	2.562	935	
YP_006905876.1	YP_003969123.1	2.789	884	
YP_006905876.1	YP_003969308.1	2.824	882	
YP_006905876.1	YP_003969309.1	2.252	1056	
YP_006905876.1	YP_004009801.1	4.485	873	
YP_006905876.1	YP_004010035.1	3.629	916	
YP_006905876.1	YP_004010322.1	2.625	886	
YP_006905876.1	YP_004063870.1	2.959	875	
YP_006905876.1	YP_004063872.1	3.333	958	
YP_006905876.1	YP_004063873.1	3.373	966	
YP_006905876.1	YP_004123828.1	2.516	1319	
YP_006905876.1	YP_004251064.1	4.819	1182	
YP_006905876.1	YP_004251187.1	2.864	1296	
YP_006905876.1	YP_004251282.1	4.138	1264	
YP_006905876.1	YP_004286214.1	2.555	1052	
YP_006905876.1	YP_004300568.1	2.181	1065	
YP_006905876.1	YP_004300759.1	3.451	918	
YP_006905876.1	YP_004300919.1	2.051	842	
YP_006905876.1	YP_004306303.1	5.016	1278	
YP_006905876.1	YP_004306346.1	3.549	1224	
YP_006905876.1	YP_004306347.1	3.643	1196	
YP_006905876.1	YP_004306407.1	3.942	1194	
YP_006905876.1	YP_004306451.1	3.846	1190	
YP_006905876.1	YP_004306619.1	2.919	1164	
YP_006905876.1	YP_004306683.1	3.227	1192	
YP_006905876.1	YP_004306684.1	3.263	1156	
YP_006905876.1	YP_004306755.1	4.515	1073	
YP_006905876.1	YP_004306877.1	4.248	1219	
YP_006905876.1	YP_004322275.1	3.092	929	
YP_006905876.1	YP_004322545.1	2.606	877	
YP_006905876.1	YP_004322790.1	2.233	877	
YP_006905876.1	YP_004323024.1	3.088	920	
YP_006905876.1	YP_004323491.1	2.739	882	
YP_006905876.1	YP_004323731.1	3.134	935	
YP_006905876.1	YP_004323954.1	2.632	863	
YP_006905876.1	YP_004324201.1	3.491	1033	
YP_006905876.1	YP_004324495.1	2.542	843	
YP_006905876.1	YP_004324729.1	2.922	904	
YP_006905876.1	YP_004324955.1	3.086	939	
YP_006905876.1	YP_004327199.1	4.383	1179	
YP_006905876.1	YP_004327523.1	3.313	841	
YP_006905876.1	YP_004414711.1	3.791	1179	
YP_006905876.1	YP_004414757.1	3.752	1190	
YP_006905876.1	YP_004415067.1	3.757	944	
YP_006905876.1	YP_004421627.1	2.567	885	
YP_006905876.1	YP_004421842.1	4.117	1268	
YP_006905876.1	YP_004508385.1	3.232	1178	
YP_006905876.1	YP_004538952.1	4.0	1322	
YP_006905876.1	YP_004539113.1	3.488	1301	
YP_006905876.1	YP_004678755.1	2.992	1110	
YP_006905876.1	YP_004678776.1	2.451	1132	
YP_006905876.1	YP_004782186.1	3.526	1220	
YP_006905876.1	YP_004782383.1	4.746	1247	
YP_006905876.1	YP_004893877.1	4.565	1126	
YP_006905876.1	YP_004895313.1	3.874	1110	
YP_006905876.1	YP_004934170.1	4.102	1196	
YP_006905876.1	YP_004934710.1	4.592	1212	
YP_006905876.1	YP_004956887.1	1.894	901	
YP_006905876.1	YP_004957434.1	9.528	1239	
YP_006905876.1	YP_004957847.1	3.908	1049	
YP_006905876.1	YP_005086964.1	3.106	1236	
YP_006905876.1	YP_005087131.1	3.083	1236	
YP_006905876.1	YP_005087382.1	4.687	1011	
YP_006905876.1	YP_005097984.1	5.631	1005	
YP_006905876.1	YP_005098135.1	4.585	1253	
YP_006905876.1	YP_005098192.1	3.074	1295	
YP_006905876.1	YP_005098209.1	3.245	1079	
YP_006905876.1	YP_005098414.1	3.379	1114	
YP_006905876.1	YP_006200789.1	4.12	1168	
YP_006905876.1	YP_006201089.1	3.668	1047	
YP_006905876.1	YP_006201538.1	3.861	1191	
YP_006905876.1	YP_006201597.1	3.797	1053	
YP_006905876.1	YP_006201709.1	3.825	1190	
YP_006905876.1	YP_006201939.1	3.826	1199	
YP_006905876.1	YP_006299875.1	4.556	1211	
YP_006905876.1	YP_006382449.1	2.884	1160	
YP_006905876.1	YP_006382524.1	3.474	1074	
YP_006905876.1	YP_006382935.1	2.209	1154	
YP_006905876.1	YP_006383021.1	4.354	1105	
YP_006905876.1	YP_006383616.1	3.643	1148	
YP_006905876.1	YP_006383780.1	3.644	1099	
YP_006905876.1	YP_006488741.1	1.855	1357	
YP_006905876.1	YP_006489114.1	3.931	997	
YP_006905876.1	YP_006489115.1	2.599	895	
YP_006905876.1	YP_006489253.1	4.097	1190	
YP_006905876.1	YP_006560342.1	3.46	1240	
YP_006905876.1	YP_006560401.1	3.455	1242	
